21081-cyclic-neutropenia,bone marrow,digestive system infections,enough neutrophils,enzyme fighting infection,fatigue,fever sores,loose teeth,neutrophils die,recurring gum problems,skin infections lung infections,sore throat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21754-mouth-sore,anemia,bacteria,"biting lip , tongue cheek",bleeding,blistering,blistering scabbing,brushing teeth,canker sores,certain bacteria,cold sores,cold sores contagious,difficulty eating,difficulty swallowing,dysphagia,exposure herpes simplex virus,folate deficiency,gingivostomatitis,herpes simplex virus,hormone changes,hpv ( human papilloma virus,ibs,lesions,long cold sores contagious,lupus,mononucleosis,oral lesions,pain inflammation,pemphigus vulgaris,redness,sores,streptococcus actinomyces,stress,tingling burning sensations,true individuals,ulceration,viruses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21198-hepatitis-a,diarrhea,fatigue,fever,jaundice,joint pain,loss appetite,stomach pain,virus,vomiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21750-osteoarthritis-knee,articular cartilage tough,body mass index,crooked bones joints,hear cracking grinding noise move knee,injure knee old knee injury,knee feels stiff,knee joint cartilage,knocked knees,meniscal cartilage absorbs shock pressure knee,puffy,rubbery tissue,swollen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22099-basophilia,acute myeloid leukemia,anemia,blood cancer,blood-forming cells bone marrow,body battling persistent infection fending allergen,chronic leukemia,chronic myelogenous leukemia,hyperthyroidism cancer,hypothyroidism,ibd chronic intestinal inflammation,immune system malfunctions attacks body,many red blood cells,medical conditions,multiple sclerosis,myelofibrosis,polycythemia vera,recurring frequent infections,rheumatoid arthritis,severe itching,skin rashes,swollen painful joints,thin blood,weak tired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083-hemophilia,abnormal bleeding,abnormal gene one x chromosomes,abnormal gene x chromosomes,bleeding,changes behavior,convulsions seizures,double vision,excessive sleepiness,headache,hot touch,joint deformity reduced mobility,life-threatening,major injury,"muscles joints , elbows , knees , hips , shoulders ankles",mutations,neck pain,pain,permanent damage,prolonged bleeding,prolonged external bleeding bruising minor trauma,repeated bleeding joints muscles,significant injury,signs bleeding,spontaneous gene mutation,swollen,trauma,type internal bleeding,unprovoked ( spontaneous ) bleeding episodes,unusual bleeding,viii ix,vomiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14737-neuropathy,abnormal vitamin levels alcoholism,bloating,blood clots,blood flow arms legs,changes sensation,chickenpox,chronic alcoholism,compression nerves,constipation,cramps,damage peripheral nerves,decreased blood flow deprives nerve cells oxygen,diabetes,diarrhea,difficulty walking moving arms legs,digestion,dizziness standing,epstein-barr virus hepatitis c,especially hands feet,extreme sensitivity touch,fainting,familial amyloidosis,fractures,herpes,human immunodeficiency virus,hypothyroidism,inability feel pain,infections,injuries falls,leprosy,lightheadedness,loss coordination,loss muscle control,loss muscle tone,low blood pressure abnormal heart rate,lupus,lymphoma monoclonal gammopathy,muscle twitching,muscle weakness,myeloma,nausea/vomiting ) bowels,nerve damage nerve cell death,numbness,painful burning sensations hands feet,paralysis,problems bladder ( urination,repetitive stress narrowing space nerves,rheumatoid arthritis,sensations spread arms legs,severe pain,sexual function problems,"sharp , burning",shingles,slowed inflammation,spasms,stabbing electric-like pain,sweating,syphilis,throbbing,tingling,trauma,vascular problems,vasculitis,weakness foot lower leg muscles,weight loss,west nile virus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17635-chronic-thromboembolic-pulmonary-hypertension-cteph,blood clots lungs,certain conditions,coughing blood,cteph,developing cyanosis ( blue color fingers toes,edema,fainting,feeling pain pounding chest,feeling weak,fluid retention,like cancer,palpitations,pes,scarring turn blocks arteries lungs,short breath,swelling legs,tired,unprovoked large pulmonary embolisms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21719-high-arch-feet,cavus foot,cerebral palsy,"corns calluses heel , ball foot side foot",foot pain,muscular dystrophy,polio,spina bifida,spinal cord injuries,stroke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21603-mania,abnormally high level activity energy,bipolar illness,brain injury,chemical imbalance brain,delusions false beliefs,dementia,early signs,easily distracted,hallucination,hallucinations,lack sleep changes sleep pattern,lupus encephalitis,physical neurologic condition,postpartum psychosis,purposeless movements,side effect mental health problems,stroke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17952-preeclampsia,blood supply placenta,blurry vision light sensitivity,dark spots appearing vision,decreased kidney liver function,edema,headaches,high-stress situations,hypertensive emergency,lead problems fetus,low birth weight respiratory issues,low blood platelet levels,premature babies increased risk health complications,preterm delivery,right side abdominal pain,shortness breath,stress cause,stress unavoidable pregnancy,swelling hands face,thrombocytopenia,uterus pregnancy,weight gain swelling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21732-adult-soft-tissue-sarcoma,cancerous,common problems,constipation,cough feel breathless,current thinking cancer,difference problems,healthy cells,kind cancer,nausea,pain,painless lump,persistent feeling fullness,soft tissue sarcoma,soft tissue sarcoma pressing nerves,swelling,swelling skin,swelling stomach,unusual fatigue,vomiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17462-serrated-polyposis-syndromehyperplastic-polyposis-syndrome,bleeding pain,diarrhea constipation,genetic defect,hereditary,polyps cancer,sps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21707-penile-fracture,bruising swelling,energetic masturbation,extreme pain,falling onto erection,immediate loss erection,popping cracking sound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21622-gluten-intolerance,abdominal pain,anemia,anxiety,bacteria blood liver,bacteria leaking intestines,bloating gas,brain fog,constipation,depression,diarrhea,fatigue,headache,inflammation,joint pain,nausea,sickness,skin rash,vomiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21771-gingivostomatitis,actinomyces,bacteria,bad breath,certain viruses bacteria,cold sores,common group viruses,coxsackieviruses,dry mouth ( xerostomia,dry mouth red,fever,gums inner cheeks,halitosis,headaches,herpes simplex virus type,hsv- virus,loss appetite,mild severe,mouth pain,mouth sores,mouth ulcers,painful sores ulcers lips,red,strep throat blood infections,streptococcus,swollen lymph nodes neck,swollen painful gums,swollen tender gums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17964-primary-immunodeficiency,bacteria viruses,cells proteins,defective,defects b lymphocytes ( b cells,enlarged spleen swollen lymph nodes,genetic mutations,immune system,overcome infections,poor growth,repeated unusual infections,weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21986-erbs-palsy,brachial plexus injuries,gunshot knife wounds,injuries,numbness tingling arm hand,"paralysis limpness shoulder , arm elbow",pregnancy labor,stretch even tear,tingling numbness,types injuries,way lying uterus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9357-crohns-disease,abdominal pain,abnormal skin tags,anal fissures,anal fistulas,bacteria digestive tract,body ’ immune system attack healthy cells,certain factors,chronic diarrhea,fever,fullness,increase risk developing condition,loss appetite,rectal bleeding,several specific mutations,weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21638-calcific-tendonitis,intense pain shoulder movement,reduced range motion,rotator cuff tenderness,severe pain disrupts sleep,sudden shoulder pain stiffness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21712-mycotic-nails,cellulitis,complications,cracks keratin touch nail,dermatophytes,discolored,epidermophyton floccosum,foot ulcers,fragile,fungal infection,fungal infections contagious,fungal organisms,infection,microorganism,microsporum species,painful,passing infection,people diabetes,thick,thick fragile,toenail fingernail small cracks keratin,trichophyton mentagrophytes,trichophyton rubrum,trichophyton tonsurans,variety organisms,yeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5502-aphasia,apraxia ( inability move lips tongue,brain damage,dysarthrias,dysphagia ( swallowing problems,head injury,problems affect speech,slowed slurred speech,stroke,trouble naming objects,weakness lack control muscles face mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10044-peyronies-disease,abnormally bent,anxiety,bend bad,bend penis related scar,bends penis,body image issues,cancer,changes penis,deadly affect rest body,depression,dupuytren ’ contractures tympanosclerosis,erect penis,erections painful,high blood sugar,indentation hourglassing shaft,infertility,loss girth,lumps penis,lupus,pain,pelvic trauma,plaque forming skin penis,problems urination ejaculation,problems wound healing,response injuries,scar,scar tissue,scar tissue ( plaque ) skin penis,small injuries,small unrecognized injuries,urinary issues,urinary problems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22048-sprained-ankle,bruising,difficulty walking,pain,swelling,tenderness touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9358-cystic-fibrosis,abnormal electrolyte levels,atypical cf,breathing problems,chronic sinusitis,copd ),dehydration heat stroke,diarrhea,failure thrive,fertility problems,frequent bouts pneumonia,frequent lung infections,inability gain weight,loose oily stools,nagging cough,nasal polyps,pancreatitis,recessive need two gene variants condition,recurrent pneumonia bronchitis,recurrent sinus infections,recurrent wheezing,slow growth,trouble breathing,unintended weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21783-swimmers-itch-cercarial-dermatitis,allergic reaction,burning itchy skin,itch,itch ( cercarial dermatitis,rash itchiness,"small , reddish pimples bumps form rash",small blisters form rash,tingling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21709-hepatocellular-carcinoma-hcc,cirrhosis liver,fullness knot ribs right side,fullness ribs left side,hepatitis b,hepatitis c.,illnesses,jaundice,liver enlarged,losing weight,nauseous vomiting,obesity,sign spleen enlarged,skin itches,stomach pain pain,swollen,treat condition,type diabetes,’ filling fluid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21827-mycosis-fungoides,eczema,gene mutation,high levels sézary cells,infected,itchy dry,rash,scaly,several phases skin changes,severe phase,skin around rash,skin forms papules,small raised bumps ) lesions ( hard bumps,ulcers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21741-thyrotoxicosis,% hyperthyroidism cases,anxious,arrhythmia,bacterial fungal infections,changes menstruation,confused,diarrhea,feeling agitated,feeling nervous,high fever,hyperthyroidism,hypothyroidism ( underactive thyroid ),immune system issues,increased sensitivity heat,inflammation,irregular heartbeat,irritable,life-threatening,loss consciousness,mild moderate cases,much thyroid hormone body,muscle weakness,one nodules thyroid,postpartum thyroiditis,rapid heartbeat,resulting higher levels hormones body needs,shaky,swelling,tachycardia,thyroid cancer,thyroid crisis,thyroid inflammation,thyroid leak,thyroid storm,thyroiditis,unexplained weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22167-costochondritis,ankylosing spondylitis,bacterial infection,breathing deep,cough,fungal infection,injure chest,left side chest spread ( radiate ) rest chest,osteoarthritis,pain,respiratory tract infection,rheumatoid arthritis,sneezing coughing,sometimes pain spreads stomach back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10351-ulcerative-colitis,abdominal ( belly ) cramping,anemia,"blood , mucous , pus bowel movements",delayed poor growth,diarrhea,fever,inflammation tissue damage,joint pain,loss fluids nutrients,mouth sores,nausea,overactive immune response,"red , painful eyes",reduced number red blood cells,severe cramping,skin rashes,tiredness,weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17985-poems-syndrome,abnormal growth antibody making cells,abnormal growth plasma cells bones,abnormal levels hormones,body numbness pain,chronic inflammatory demyelinating polyneuropathy,cidp ),endocrine glands monoclonal gammopathy,enlargement internal organs,fluid retention,growth skin blood vessels particularly chest,improperly functioning sex organs weakness,liver spleen endocrinopathy,monoclonal gammopathy,nerve damage,organomegaly,peripheral neuropathy ),plasma cells,plasma cells live bones,polyneuropathy,reproductive system problems,vision problems,weakness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21895-pregnancy-constipation,constipated,constipation,constipation leads worsens hemorrhoids anal fissures,dry passing painful,harder bacteria bowel break food,increase chances constipation,progesterone relaxes intestines,swollen gassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14369-huntingtons-disease,chorea,clumsiness losing balance,dementia,depression irritability,difficulty swallowing,emotional changes,htt gene mutation,impact brain different,long protein damages kills brain cells,loss brain function,loss hand coordination,memory loss personality changes,mood swings,physical problems,proteins destroy neurons ( brain cells,slowed movements speech,slurred speech,uncontrolled movements ( chorea ),unintended jerks twisting movements,usually attack basal ganglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14808-juvenile-dermatomyositis,body ’ abnormal immune system,difficulty everyday activities,difficulty swallowing ( dysphagia ),eczema,"face , eyelids , cheeks , chest wall , knees back elbows",falling weak voice ( dysphonia ),fever sore swollen joints fatigue,genetic predisposition overactive immune system,hardened lumps deposits calcium underneath skin ( calcinosis ),immune system,inflammation muscle cells,inflammation small blood vessels ( vasculitis ) skin muscle,inflammation thickening small airways lungs ),jdm,lung problems,"often neck , shoulders , trunk , back hips )",raised bumps knuckes gradual muscle weakness,severe abdominal pain,skin rashes,ulcers digestive system,vasculitis,violet-color dusky red rash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6004-dysautonomia,blood sugarexercise intolerance,blurred vision,certain conditions,changes activity level,chest pain,chest pain tiredness,constipation,decreased pain sensitivity,dehydration,difficulty swallowingnausea vomiting,digestion,discomfortdizziness,dizziness,erectile dysfunction loss bladder control,fainting,fainting spells,fall blood pressure,fast slow heart rate,feeling faint dizzy,forgetfulness,frequent headachesdehydrationfrequent urination,gi problems,heart beat fast stand,heart palpitationsbrain “ fog,improper functioning autonomic nervous system,incontinenceerectile dysfunctionlow,lack eye tears,lead fainting,lead heart rate issues,light sensitivityshortness breathchest pain,lightheadedness,loss consciousnesssweat less normal allsleeping problemsmigraines,low blood pressure,multiple system atrophy,neurocardiogenic syncope,problems circulation,problemsnoise,pupil dilation constriction eyes,pure autonomic failure,shortness breath,situational syncope vasovagal syncope,stress,swings heart rate blood pressureweaknessmood swingsfainting,trouble regulating body temperature,vertigoswings body skin temperatureongoing tirednessvisual disturbances,visual problems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6151-anal-cancer,bleeding anus/rectum,frequency consistency stools,human papilloma virus,itching,known pruritus,leaking stool,lump pain area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21200-nontuberculous-mycobacteria-infections,blood,boils rashes,case bronchitis,cough,cough brings blood ( hemoptysis,depending part body infection affects,enlargement,extreme tiredness,fatigue,fever night sweats,infected,infection,infections,lymph nodes,lymphadenitis,might swelling nodes,mild infection,mycobacteria,ntm infection,ntm infections,ntm infections skin,ntm lung infection,severity infection,shortness breath activity,skin soft tissue ( skin nodules,sores,weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14665-hallux-rigidus,bump,bunion callus,cold,injuries,joint inflammation,lot stress walk,osteoarthritis,overuse joint,pain stiffness,rheumatoid arthritis gout,standing painful,stubbing toe spraining joint,swollen inflamed,tear joint,toe joint,toe ’ motion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4910-pediatric-systemic-scleroderma,abnormal sensitivity cold,body infection,calcium deposits skin areas ( calcinosis ),chronic cough,"color changes hands ( white , blue , red )",damage tissues,defects immune system,depressed areas small pits,diarrhea,difficulty breathing,discomfort decreased sensation,easily becoming tired,enlarged red blood vessels hands,extra collagen deposited skin organs,hardening thickening,heartburn,immune system triggers cells,joint inflammation stiffness pain sores ( ulcers ),kidney involvement lead hypertension fatigue,loss skin,mostly fingertips digestive problems,much pain,muscle weakness,patients scleroderma,raynaud 's phenomenon,respiratory problems,ridges,similar scarring process,skin changes,stomach cramps,stretch decreased hand function,swollen,systemic scleroderma,systemic scleroderma internal organ involvement,telangiectasias ),tingling,tiredness,trouble swallowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
